"name","fonction_1","fonction_2","fonction_3","fonction_4","fonction_5","fonction_6","fonction_7","fonction_8","fonction_9","fonction_10","fonction_11","nom_simplifie"
"AZELAIC ACID","Régulateur de pH","Agent masquant","","","","","","","","","",""
"AZELAIC ACID/POLYGLYCERYL-3 COPOLYMER","Conditionneur capillaire","","","","","","","","","","",""
"AZELAMIDE MEA","Sinergiste de mousse","Tensioactif","Agent de contrôle de la viscosité","","","","","","","","",""
"AZELAMIDOPROPYL DIMETHYL AMINE","Antimicrobien","Anti-séborrhée","Agent d'entretien de la peau","","","","","","","","",""
"AZELAOYL BIS-DIPEPTIDE-10","Agent d'entretien de la peau","","","","","","","","","","",""
"AZIRIDINE HOMOPOLYMER ETHOXYLATED","","","","","","","","","","","",""
"AZULENE","Agent d'entretien de la peau","Agent apaisant","","","","","","","","","",""
"AZURANTS OPTIQUES","","","","","","","","","","","",""
"AZURITE","Agent d'entretien de la peau","","","","","","","","","","",""
"BABASSU OIL GLYCERETH-8 ESTERS","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"BABASSU OIL POLYGLYCERYL-4 ESTERS","Tensioactif","","","","","","","","","","",""
"BABASSU OIL POLYGLYCERYL-6 ESTERS","Emollient","Agent émulsifiant","","","","","","","","","",""
"BABASSU SEED OIL ETHYL ESTERS","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"BABASSUAMIDE DEA","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","Agent de contrôle de la viscosité","","","","","","","",""
"BABASSUAMIDOPROPALKONIUM CHLORIDE","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"BABASSUAMIDOPROPYL BETAINE","Antistatique","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","Agent de contrôle de la viscosité","","","","",""
"BABASSUAMIDOPROPYLAMINE OXIDE","Agent nettoyant","Agent moussant","Conditionneur capillaire","Hydrotrope","Tensioactif","","","","","","",""
"BABASSUAMIDOPROPYLTRIMONIUM CHLORIDE","Antistatique","Agent émulsifiant","Conditionneur capillaire","Tensioactif","","","","","","","",""
"BABASSUAMIDOPROPYLTRIMONIUM METHOSULFATE","Antistatique","Agent émulsifiant","Conditionneur capillaire","Tensioactif","","","","","","","",""
"BACCHARIS DRACUNCULIFOLIA HERB EXTRACT","Agent parfumant","","","","","","","","","","",""
"BACCHARIS GENISTELLOIDES EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"BACCHARIS TRIMERA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS FERMENT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS FERMENT FILTRATE EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"BACILLUS/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE","Antimicrobien","Emollient","","","","","","","","","",""
"BACILLUS/CORCHORUS OLITORIUS LEAF FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/CORDYCEPS SINENSIS/GANODERMA LUCIDUM/INONOTUS OBLIQUUS/LENTINUS EDODES/PHELLINUS LINTEUS/SCHIZOPHYLLUM COMMUNE/TRICHOLOMA MATSUTAKE EXTRACT FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/FOLIC ACID FERMENT FILTRATE EXTRACT","Antioxydant","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"BACILLUS/GLUTAMIC ACID FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/HOUTTUYNIA CORDATA LEAF EXTRACT/VOLCANIC ASH FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/LACTOBACILLUS/PONCIRUS TRIFOLIATA FRUIT EXTRACT FERMENT FILTRATE","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","","",""
"BACILLUS/LACTOBACILLUS/RHODOPSEUDOMONAS/SACCHAROMYCES/ROOT/SESAME SEED/LEAF/LAVANDULA ANGUSTIFOLIA FLOWER/GLYCYRRHIZA URALENSIS EXTRACT FERMENT FILTRATE","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"BACILLUS/LACTOBACILLUS/SACCHAROMYCES/RICE BRAN FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/MONASCUS/RICE BRAN/TAGETES ERECTA SPROUT FERMENT FILTRATE","Antioxydant","Anti-séborrhée","Conditionneur capillaire","","","","","","","","",""
"BACILLUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE","Antioxydant","Emollient","Conditionneur capillaire","Agent de fixation capillaire","Humectant","Agent d'entretien de la peau","","","","","",""
"BACILLUS/ROYAL JELLY/GREEN TEA/SOYBEAN FERMENT FILTRATE","Emollient","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"BACILLUS/ROYAL JELLY/SOYBEAN FERMENT FILTRATE EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"BACILLUS/SEA CUCUMBER FERMENT EXTRACT FILTRATE","Agent de protection de la peau","","","","","","","","","","",""
"BACILLUS/SOYBEAN FERMENT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/SOYBEAN FERMENT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/SOYBEAN/FOLIC ACID FERMENT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACILLUS/SPIRODELA POLYRHIZA EXTRACT/VOLCANIC ASH EXTRACT FERMENT FILTRATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BACKHOUSIA ANISATA LEAF EXTRACT","Emollient","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","",""
"BACKHOUSIA CITRIODORA LEAF EXTRACT","Astringent","Agent d'entretien de la peau","","","","","","","","","",""
"BACKHOUSIA CITRIODORA LEAF OIL","Agent masquant","Agent parfumant","","","","","","","","","",""
"BACOPA MONNIERA EXTRACT","","","","","","","","","","","",""
"BACOPA MONNIERA LEAF EXTRACT","","","","","","","","","","","",""
"BACOPA MONNIERA LEAF POWDER","","","","","","","","","","","",""
"BACOPA MONNIERI EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACOPA MONNIERI LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BACOPA MONNIERI LEAF POWDER","Agent d'entretien de la peau","","","","","","","","","","",""
"BACOPA MONNIERI OIL","Antioxydant","Conditionneur capillaire","","","","","","","","","",""
"BACTRIS GASIPAES FRUIT JUICE","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BADGER OIL","Agent d'entretien de la peau","","","","","","","","","","",""
"BAICALIN","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"BAILLONELLA TOXISPERMA SEED OIL","Emollient","Agent de protection de la peau","","","","","","","","","",""
"BAKUCHIOL","Antimicrobien","Antioxydant","Emollient","Agent d'entretien de la peau","","","","","","","",""
"BALANITES AEGYPTIACA FRUIT EXTRACT","","","","","","","","","","","",""
"BALANITES AEGYPTIACA KERNEL OIL","Agent d'entretien de la peau","","","","","","","","","","",""
"BALANITES AEGYPTIACA SEED EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BALANITES ROXBURGHII SEED EXTRACT","","","","","","","","","","","",""
"BALANITES ROXBURGHII SEED OIL","Agent d'entretien de la peau","","","","","","","","","","",""
"BALARUC-LES-BAINS AQUA","","","","","","","","","","","",""
"BALIOSPERMUM MONTANUM ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BALSAMODENDRON MUKUL EXTRACT","","","","","","","","","","","",""
"BAMBOO VINEGAR","Antimicrobien","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"BAMBUSA ARUNDINACEA JUICE","Agent Abrasif","Agent d'entretien de la peau","","","","","","","","","",""
"BAMBUSA ARUNDINACEA LEAF EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BAMBUSA ARUNDINACEA SAP EXTRACT","Emollient","","","","","","","","","","",""
"BAMBUSA ARUNDINACEA STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA ARUNDINACEA STEM POWDER","Agent Abrasif","","","","","","","","","","",""
"BAMBUSA TEXTILIS STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA TULDOIDES LEAF EXTRACT","Conditionneur capillaire","Agent d'entretien des ongles","Agent d'entretien de la peau","","","","","","","","",""
"BAMBUSA VULGARIS CALLUS CULTURE EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA VULGARIS EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA VULGARIS LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA VULGARIS LEAF/STEM EXTRACT","Humectant","Agent d'hygiène buccale","","","","","","","","","",""
"BAMBUSA VULGARIS SAP EXTRACT","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"BAMBUSA VULGARIS SHOOT EXTRACT","Antioxydant","Astringent","Emollient","Humectant","Agent d'entretien de la peau","","","","","","",""
"BAMBUSA VULGARIS STEM EXTRACT","Agent d'hygiène buccale","","","","","","","","","","",""
"BAMBUSA VULGARIS STEM POWDER","Agent d'entretien de la peau","","","","","","","","","","",""
"BAMBUSA VULGARIS WATER","Agent d'entretien de la peau","","","","","","","","","","",""
"BANKSIA SERRATA FLOWER EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BANKSIA SERRATA SEED OIL","Antioxydant","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","",""
"BANKSIA SPINULOSA FLOWER EXTRACT","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"BAPTISIA TINCTORIA ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BARIUM SULFATE","Colorant cosmétique","Opacifiant","","","","","","","","","",""
"BARIUM SULFIDE","Dépilatoire","","","","","","","","","","",""
"BARIUM/CALCIUM/SILICON/TITANIUM OXIDE","Tensioactif","","","","","","","","","","",""
"BARKLYA SYRINGIFOLIA FLOWER/LEAF EXTRACT","Antioxydant","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","",""
"BARKLYA SYRINGIFOLIA SEED OIL","Antioxydant","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","",""
"BARLERIA PRIONITIS BARK EXTRACT","Agent d'hygiène buccale","","","","","","","","","","",""
"BARLERIA PRIONITIS EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BARLERIA PRIONITIS POWDER","Agent d'entretien de la peau","","","","","","","","","","",""
"BARLERIA PRIONITIS STEM EXTRACT","Agent masquant","","","","","","","","","","",""
"BARLEY SH-OLIGOPEPTIDE-1","Agent d'entretien de la peau","","","","","","","","","","",""
"BARLEY SH-POLYPEPTIDE-1","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BARLEY SH-POLYPEPTIDE-3","Agent d'entretien de la peau","","","","","","","","","","",""
"BARLEY SH-POLYPEPTIDE-9","Agent d'entretien de la peau","","","","","","","","","","",""
"BARM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BAROSMA BETULINA LEAF EXTRACT","Agent d'entretien de la peau","Agent parfumant","","","","","","","","","",""
"BAROSMA BETULINA LEAF OIL","Agent parfumant","","","","","","","","","","",""
"BASELLA ALBA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BASIC BLUE 124","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 26","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 3","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 41","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 7","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 75","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 9","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BLUE 99","Conditionneur capillaire","Agent colorant pour cheveux","","","","","","","","","",""
"BASIC BROWN 16","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC BROWN 17","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC GREEN 1","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC GREEN 4","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC ORANGE 1","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC ORANGE 2","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC ORANGE 31","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC ORANGE 69","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 1","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 1:1","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 14","","","","","","","","","","","",""
"BASIC RED 2","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 22","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 46","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 51","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC RED 76","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 1","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 10","Colorant cosmétique","","","","","","","","","","",""
"BASIC VIOLET 11","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 14","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 16","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 2","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 3","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC VIOLET 4","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC YELLOW 13","","","","","","","","","","","",""
"BASIC YELLOW 28","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC YELLOW 40","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC YELLOW 57","Agent colorant pour cheveux","","","","","","","","","","",""
"BASIC YELLOW 87","Agent colorant pour cheveux","","","","","","","","","","",""
"BASSIA BUTYRACEA SEED BUTTER","Agent d'entretien de la peau","","","","","","","","","","",""
"BASSIA LATIFOLIA SEED BUTTER","Agent d'entretien de la peau","","","","","","","","","","",""
"BATYL ALCOHOL","Emollient","Stabilisateur d'émulsion","Agent d'entretien de la peau","","","","","","","","",""
"BEAN PALMITATE","Agent d'entretien de la peau","","","","","","","","","","",""
"BEE POLLEN EXTRACT","Agent d'entretien de la peau - Divers","","","","","","","","","","",""
"BEE VENOM","Astringent","Agent de protection de la peau","","","","","","","","","",""
"BEE VENOM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"BEER","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BEER EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"BEESWAX ACID","Agent nettoyant","Agent émulsifiant","Agent stabilisant","Tensioactif","","","","","","","",""
"BEHENALKONIUM CHLORIDE","Antistatique","Conditionneur capillaire","Tensioactif","","","","","","","","",""
"BEHENAMIDOETHYL DIETHYLAMINE","Conditionneur capillaire","","","","","","","","","","",""
"BEHENAMIDOPROPYL DIMETHYLAMINE","Antistatique","Agent émulsifiant","","","","","","","","","",""
"BEHENAMIDOPROPYL DIMETHYLAMINE BEHENATE","Antistatique","Conditionneur capillaire","Agent d'entretien de la peau","Agent de contrôle de la viscosité","","","","","","","",""
"BEHENAMIDOPROPYL DIMETHYLAMINE LACTATE","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"BEHENAMIDOPROPYL ETHYLDIMONIUM ETHOSULFATE","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"BEHENAMIDOPROPYL PG-DIMONIUM CHLORIDE","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"BEHENAMIDOPROPYLTRIMONIUM METHOSULFATE","Conditionneur capillaire","","","","","","","","","","",""
"BEHENDIMONIUM ETHYL STEARYL PHOSPHATE","Emollient","Conditionneur capillaire","","","","","","","","","",""
"BEHENETH-10","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"BEHENETH-2","Agent émulsifiant","","","","","","","","","","",""
"BEHENETH-20","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"BEHENETH-25","Agent nettoyant","Agent émulsifiant","Tensioactif","","","","","","","","",""
"BEHENETH-30","Agent nettoyant","Agent émulsifiant","Tensioactif","","","","","","","","",""
"BEHENETH-30 PHOSPHATE","Conditionneur capillaire","","","","","","","","","","",""
"BEHENETH-5","Agent émulsifiant","","","","","","","","","","",""
"BEHENIC ACID","Agent nettoyant","Agent émulsifiant","Opacifiant","Tensioactif","","","","","","","",""
"BEHENOXY DIMETHICONE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"BEHENOXY PEG-10 DIMETHICONE","Humectant","Agent de contrôle de la viscosité","","","","","","","","","",""
"BEHENOYL PG-TRIMONIUM CHLORIDE","Antistatique","Conditionneur capillaire","","","","","","","","","",""
"BEHENOYL STEARIC ACID","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"BEHENTRIMONIUM CHLORIDE","Antistatique","Conditionneur capillaire","Conservateur","","","","","","","","",""
"BEHENTRIMONIUM METHOSULFATE","Antistatique","Conditionneur capillaire","Tensioactif","","","","","","","","",""
"BEHENYL ALCOHOL","Agent fixant","Emollient","Stabilisateur d'émulsion","Agent de contrôle de la viscosité","","","","","","","",""
"BEHENYL BEESWAX","Agent d'entretien de la peau","Agent de contrôle de la viscosité","","","","","","","","","",""
"BEHENYL BEHENATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"BEHENYL BENZOATE","Antimicrobien","Emollient","Agent d'entretien de la peau","","","","","","","","",""
"BEHENYL BETAINE","Antistatique","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","Agent de contrôle de la viscosité","","","","",""
